eventId,timeInPeriod,timeRemaining,typeCode,typeDescKey,sortOrder,game_id,situationCode,homeTeamDefendingSide,pptReplayUrl,period_number,period_periodType,period_maxRegulationPeriods,period_otPeriods,detail_eventOwnerTeamId,detail_losingPlayerId,detail_winningPlayerId,detail_xCoord,detail_yCoord,detail_reason,detail_playerId,detail_shotType,detail_shootingPlayerId,detail_goalieInNetId,detail_awaySOG,detail_homeSOG,detail_hittingPlayerId,detail_hitteePlayerId,detail_blockingPlayerId,detail_scoringPlayerId,detail_scoringPlayerTotal,detail_assist1PlayerId,detail_assist1PlayerTotal,detail_assist2PlayerId,detail_assist2PlayerTotal,detail_awayScore,detail_homeScore,detail_secondaryReason,detail_typeCode,detail_descKey,detail_duration,detail_committedByPlayerId,detail_drawnByPlayerId,detail_servedByPlayerId,detail_zoneCode,detail_discreteClip,detail_highlightClipSharingUrl,detail_highlightClip,detail_highlightClipSharingUrlFr,detail_highlightClipFr,detail_discreteClipFr
430,04:59,00:00,503,hit,305,2010010004,,,,2,REG,3,,13.0,,,94.0,32.0,,,,,,,,8470086.0,8470302.0,,,,,,,,,,,,,,,,,,,,,,,
270,05:03,00:00,507,missed-shot,306,2010010004,,,,2,REG,3,,12.0,,,83.0,-5.0,wide-of-net,,,8470302.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,05:22,00:00,508,blocked-shot,308,2010010004,,,,2,REG,3,,12.0,,,70.0,6.0,,,,8473571.0,,,,,,8473571.0,,,,,,,,,,,,,,,,,,,,,,
272,05:32,00:00,506,shot-on-goal,310,2010010004,,,,2,REG,3,,13.0,,,-61.0,24.0,,,wrist,8470609.0,8470320.0,15.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,
431,05:33,00:00,516,stoppage,311,2010010004,,,,2,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,05:33,00:00,502,faceoff,314,2010010004,,,,2,REG,3,,13.0,8474610.0,8473574.0,-69.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,05:47,00:00,525,takeaway,315,2010010004,,,,2,REG,3,,13.0,,,82.0,-35.0,,8474184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,06:05,00:00,506,shot-on-goal,316,2010010004,,,,2,REG,3,,12.0,,,55.0,-6.0,,,snap,8473610.0,8466339.0,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
433,06:08,00:00,503,hit,317,2010010004,,,,2,REG,3,,13.0,,,93.0,-29.0,,,,,,,,8471941.0,8474610.0,,,,,,,,,,,,,,,,,,,,,,,
275,06:13,00:00,503,hit,319,2010010004,,,,2,REG,3,,13.0,,,67.0,39.0,,,,,,,,8468478.0,8470649.0,,,,,,,,,,,,,,,,,,,,,,,
434,06:41,00:00,525,takeaway,325,2010010004,,,,2,REG,3,,13.0,,,-48.0,36.0,,8471220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,06:42,00:00,506,shot-on-goal,326,2010010004,,,,2,REG,3,,13.0,,,-54.0,9.0,,,snap,8471220.0,8470320.0,16.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
435,06:55,00:00,525,takeaway,328,2010010004,,,,2,REG,3,,13.0,,,72.0,22.0,,8475790.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,07:06,00:00,516,stoppage,331,2010010004,,,,2,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,07:06,00:00,502,faceoff,333,2010010004,,,,2,REG,3,,13.0,8474062.0,8475304.0,-68.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,07:11,00:00,507,missed-shot,334,2010010004,,,,2,REG,3,,13.0,,,-55.0,-30.0,wide-of-net,,,8474149.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,07:28,00:00,503,hit,336,2010010004,,,,2,REG,3,,12.0,,,-11.0,-35.0,,,,,,,,8473444.0,8470899.0,,,,,,,,,,,,,,,,,,,,,,,
278,07:27,00:00,506,shot-on-goal,337,2010010004,,,,2,REG,3,,13.0,,,-8.0,-39.0,,,slap,8470899.0,8470320.0,17.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,
439,07:30,00:00,516,stoppage,338,2010010004,,,,2,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
440,07:30,00:00,502,faceoff,341,2010010004,,,,2,REG,3,,13.0,8475784.0,8467483.0,-69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,07:57,00:00,503,hit,342,2010010004,,,,2,REG,3,,12.0,,,-93.0,-9.0,,,,,,,,8473610.0,8467483.0,,,,,,,,,,,,,,,,,,,,,,,
279,08:04,00:00,503,hit,343,2010010004,,,,2,REG,3,,12.0,,,-76.0,-42.0,,,,,,,,8474220.0,8469509.0,,,,,,,,,,,,,,,,,,,,,,,
442,08:10,00:00,525,takeaway,344,2010010004,,,,2,REG,3,,13.0,,,42.0,-3.0,,8470086.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,08:25,00:00,507,missed-shot,347,2010010004,,,,2,REG,3,,13.0,,,-60.0,-24.0,wide-of-net,,,8475769.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,08:29,00:00,525,takeaway,349,2010010004,,,,2,REG,3,,13.0,,,-97.0,11.0,,8473546.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,08:43,00:00,503,hit,351,2010010004,,,,2,REG,3,,13.0,,,96.0,-18.0,,,,,,,,8471941.0,8475784.0,,,,,,,,,,,,,,,,,,,,,,,
445,08:43,00:00,509,penalty,353,2010010004,,,,2,REG,3,,13.0,,,84.0,-18.0,,,,,,,,,,,,,,,,,,,,MIN,hooking,2.0,8474184.0,8475784.0,,,,,,,,
281,08:43,00:00,502,faceoff,356,2010010004,,,,2,REG,3,,13.0,8475784.0,8473574.0,69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,09:47,00:00,525,takeaway,360,2010010004,,,,2,REG,3,,13.0,,,-21.0,-5.0,,8475304.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,10:10,00:00,506,shot-on-goal,363,2010010004,,,,2,REG,3,,12.0,,,35.0,-30.0,,,snap,8473610.0,8466339.0,17.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
283,10:49,00:00,506,shot-on-goal,368,2010010004,,,,2,REG,3,,12.0,,,74.0,-9.0,,,snap,8469462.0,8466339.0,17.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,
449,10:56,00:00,507,missed-shot,369,2010010004,,,,2,REG,3,,12.0,,,82.0,-3.0,goalpost,,,8474062.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,10:58,00:00,507,missed-shot,371,2010010004,,,,2,REG,3,,12.0,,,52.0,-16.0,wide-of-net,,,8473571.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,11:07,00:00,503,hit,372,2010010004,,,,2,REG,3,,12.0,,,95.0,-35.0,,,,,,,,8474137.0,8471390.0,,,,,,,,,,,,,,,,,,,,,,,
450,11:42,00:00,508,blocked-shot,374,2010010004,,,,2,REG,3,,12.0,,,72.0,-2.0,,,,8466398.0,,,,,,8466398.0,,,,,,,,,,,,,,,,,,,,,,
287,11:57,00:00,507,missed-shot,376,2010010004,,,,2,REG,3,,13.0,,,-59.0,-12.0,goalpost,,,8471220.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,11:58,00:00,516,stoppage,377,2010010004,,,,2,REG,3,,,,,,,puck-in-crowd,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
502,11:58,00:00,502,faceoff,380,2010010004,,,,2,REG,3,,12.0,8467483.0,8473444.0,-69.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,12:08,00:00,506,shot-on-goal,381,2010010004,,,,2,REG,3,,12.0,,,51.0,29.0,,,snap,8473571.0,8474593.0,17.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
503,12:09,00:00,516,stoppage,382,2010010004,,,,2,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,12:09,00:00,502,faceoff,383,2010010004,,,,2,REG,3,,13.0,8473444.0,8467483.0,69.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,12:28,00:00,507,missed-shot,384,2010010004,,,,2,REG,3,,12.0,,,83.0,7.0,wide-of-net,,,8474220.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,12:50,00:00,507,missed-shot,385,2010010004,,,,2,REG,3,,13.0,,,-86.0,18.0,wide-of-net,,,8473546.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,12:53,00:00,516,stoppage,386,2010010004,,,,2,REG,3,,,,,,,puck-in-crowd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,12:53,00:00,502,faceoff,389,2010010004,,,,2,REG,3,,13.0,8475784.0,8475304.0,-69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,13:11,00:00,506,shot-on-goal,390,2010010004,,,,2,REG,3,,13.0,,,-62.0,-39.0,,,snap,8475304.0,8471302.0,18.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
506,13:26,00:00,508,blocked-shot,391,2010010004,,,,2,REG,3,,12.0,,,74.0,-13.0,,,,8469812.0,,,,,,8469812.0,,,,,,,,,,,,,,,,,,,,,,
293,13:22,00:00,503,hit,392,2010010004,,,,2,REG,3,,13.0,,,-14.0,-21.0,,,,,,,,8474520.0,8471282.0,,,,,,,,,,,,,,,,,,,,,,,
507,14:02,00:00,508,blocked-shot,395,2010010004,,,,2,REG,3,,13.0,,,-70.0,-3.0,,,,8474184.0,,,,,,8474184.0,,,,,,,,,,,,,,,,,,,,,,
295,14:19,00:00,503,hit,397,2010010004,,,,2,REG,3,,13.0,,,-96.0,-22.0,,,,,,,,8471941.0,8470265.0,,,,,,,,,,,,,,,,,,,,,,,
296,14:36,00:00,506,shot-on-goal,399,2010010004,,,,2,REG,3,,12.0,,,76.0,-8.0,,,wrist,8474137.0,8474593.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,
297,14:52,00:00,507,missed-shot,400,2010010004,,,,2,REG,3,,12.0,,,74.0,5.0,wide-of-net,,,8474137.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,14:54,00:00,503,hit,401,2010010004,,,,2,REG,3,,13.0,,,96.0,-12.0,,,,,,,,8470086.0,8469462.0,,,,,,,,,,,,,,,,,,,,,,,
510,15:05,00:00,516,stoppage,402,2010010004,,,,2,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,15:05,00:00,502,faceoff,404,2010010004,,,,2,REG,3,,12.0,8474153.0,8474610.0,69.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,15:26,00:00,506,shot-on-goal,405,2010010004,,,,2,REG,3,,12.0,,,58.0,10.0,,,snap,8470649.0,8474593.0,18.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
300,16:05,00:00,507,missed-shot,406,2010010004,,,,2,REG,3,,12.0,,,54.0,-14.0,wide-of-net,,,8473571.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,16:49,00:00,503,hit,411,2010010004,,,,2,REG,3,,12.0,,,55.0,39.0,,,,,,,,8473444.0,8475790.0,,,,,,,,,,,,,,,,,,,,,,,
511,17:03,00:00,525,takeaway,412,2010010004,,,,2,REG,3,,12.0,,,-78.0,-36.0,,8469812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,17:05,00:00,516,stoppage,414,2010010004,,,,2,REG,3,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
512,17:05,00:00,502,faceoff,416,2010010004,,,,2,REG,3,,13.0,8475784.0,8475304.0,-70.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,17:10,00:00,508,blocked-shot,417,2010010004,,,,2,REG,3,,13.0,,,-67.0,-28.0,,,,8474184.0,,,,,,8474184.0,,,,,,,,,,,,,,,,,,,,,,
514,17:28,00:00,509,penalty,420,2010010004,,,,2,REG,3,,13.0,,,22.0,31.0,,,,,,,,,,,,,,,,,,,,MIN,holding,2.0,8474149.0,8469812.0,,,,,,,,
603,17:28,00:00,502,faceoff,423,2010010004,,,,2,REG,3,,13.0,8475784.0,8471390.0,70.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,17:34,00:00,525,takeaway,424,2010010004,,,,2,REG,3,,13.0,,,41.0,40.0,,8471390.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,18:18,00:00,503,hit,427,2010010004,,,,2,REG,3,,13.0,,,17.0,-17.0,,,,,,,,8473574.0,8474576.0,,,,,,,,,,,,,,,,,,,,,,,
604,18:32,00:00,507,missed-shot,428,2010010004,,,,2,REG,3,,12.0,,,36.0,0.0,wide-of-net,,,8470265.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,18:45,00:00,516,stoppage,431,2010010004,,,,2,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,18:45,00:00,502,faceoff,433,2010010004,,,,2,REG,3,,13.0,8474062.0,8475304.0,-69.0,-23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,18:51,00:00,508,blocked-shot,434,2010010004,,,,2,REG,3,,13.0,,,-71.0,-2.0,,,,8475304.0,,,,,,8475304.0,,,,,,,,,,,,,,,,,,,,,,
606,18:52,00:00,516,stoppage,435,2010010004,,,,2,REG,3,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,18:52,00:00,502,faceoff,437,2010010004,,,,2,REG,3,,13.0,8474062.0,8475304.0,-68.0,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,19:12,00:00,503,hit,438,2010010004,,,,2,REG,3,,13.0,,,77.0,39.0,,,,,,,,8475790.0,8474062.0,,,,,,,,,,,,,,,,,,,,,,,
521,19:16,00:00,508,blocked-shot,439,2010010004,,,,2,REG,3,,12.0,,,71.0,-13.0,,,,8473610.0,,,,,,8473610.0,,,,,,,,,,,,,,,,,,,,,,
522,19:35,00:00,507,missed-shot,442,2010010004,,,,2,REG,3,,12.0,,,88.0,7.0,wide-of-net,,,8474062.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,19:52,00:00,506,shot-on-goal,444,2010010004,,,,2,REG,3,,13.0,,,-72.0,-6.0,,,wrist,8469509.0,8471302.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
609,19:59,00:00,506,shot-on-goal,445,2010010004,,,,2,REG,3,,12.0,,,43.0,18.0,,,slap,8474137.0,8474593.0,19.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
610,20:00,00:00,521,period-end,446,2010010004,,,,2,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,00:00,00:00,520,period-start,451,2010010004,,,,3,REG,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,00:00,00:00,502,faceoff,454,2010010004,,,,3,REG,3,,12.0,8471390.0,8475784.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,00:20,00:00,503,hit,455,2010010004,,,,3,REG,3,,12.0,,,9.0,-35.0,,,,,,,,8469476.0,8470609.0,,,,,,,,,,,,,,,,,,,,,,,
615,00:25,00:00,503,hit,456,2010010004,,,,3,REG,3,,13.0,,,94.0,-35.0,,,,,,,,8471220.0,8470265.0,,,,,,,,,,,,,,,,,,,,,,,
526,00:33,00:00,508,blocked-shot,457,2010010004,,,,3,REG,3,,12.0,,,-70.0,16.0,,,,8469462.0,,,,,,8469462.0,,,,,,,,,,,,,,,,,,,,,,
527,00:56,00:00,503,hit,461,2010010004,,,,3,REG,3,,12.0,,,46.0,34.0,,,,,,,,8473571.0,8471220.0,,,,,,,,,,,,,,,,,,,,,,,
528,01:21,00:00,508,blocked-shot,462,2010010004,,,,3,REG,3,,13.0,,,43.0,18.0,,,,8474520.0,,,,,,8474520.0,,,,,,,,,,,,,,,,,,,,,,
616,01:28,00:00,506,shot-on-goal,463,2010010004,,,,3,REG,3,,12.0,,,-68.0,-6.0,,,snap,8474610.0,8474593.0,19.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,
529,01:36,00:00,525,takeaway,465,2010010004,,,,3,REG,3,,12.0,,,-13.0,-31.0,,8470649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,01:43,00:00,506,shot-on-goal,466,2010010004,,,,3,REG,3,,12.0,,,-45.0,-1.0,,,snap,8474062.0,8474593.0,19.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,
530,02:04,00:00,516,stoppage,468,2010010004,,,,3,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,02:04,00:00,502,faceoff,470,2010010004,,,,3,REG,3,,12.0,8473574.0,8474062.0,-69.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,02:15,00:00,506,shot-on-goal,471,2010010004,,,,3,REG,3,,12.0,,,-35.0,23.0,,,slap,8471282.0,8474593.0,19.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,
531,02:16,00:00,516,stoppage,472,2010010004,,,,3,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,02:16,00:00,502,faceoff,475,2010010004,,,,3,REG,3,,13.0,8474062.0,8475304.0,-68.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,02:29,00:00,503,hit,476,2010010004,,,,3,REG,3,,12.0,,,14.0,-40.0,,,,,,,,8474137.0,8474153.0,,,,,,,,,,,,,,,,,,,,,,,
532,02:50,00:00,516,stoppage,478,2010010004,,,,3,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,02:49,00:00,506,shot-on-goal,480,2010010004,,,,3,REG,3,,12.0,,,-82.0,2.0,,,deflected,8470302.0,8474593.0,19.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,
533,02:50,00:00,509,penalty,481,2010010004,,,,3,REG,3,,13.0,,,-64.0,20.0,,,,,,,,,,,,,,,,,,,,MIN,hooking,2.0,8475304.0,8474062.0,,,,,,,,
623,02:50,00:00,502,faceoff,484,2010010004,,,,3,REG,3,,13.0,8475784.0,8471390.0,-69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,03:10,00:00,506,shot-on-goal,485,2010010004,,,,3,REG,3,,12.0,,,-35.0,-19.0,,,slap,8470265.0,8474593.0,19.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,
535,03:12,00:00,507,missed-shot,486,2010010004,,,,3,REG,3,,12.0,,,-85.0,7.0,goalpost,,,8469462.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,03:13,00:00,516,stoppage,487,2010010004,,,,3,REG,3,,,,,,,puck-frozen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,03:13,00:00,502,faceoff,489,2010010004,,,,3,REG,3,,13.0,8475784.0,8473574.0,-69.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,03:55,00:00,525,takeaway,492,2010010004,,,,3,REG,3,,13.0,,,-55.0,-35.0,,8474153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,05:25,00:00,503,hit,501,2010010004,,,,3,REG,3,,12.0,,,-45.0,-38.0,,,,,,,,8469812.0,8468478.0,,,,,,,,,,,,,,,,,,,,,,,
627,05:41,00:00,506,shot-on-goal,504,2010010004,,,,3,REG,3,,12.0,,,-54.0,8.0,,,wrist,8474220.0,8474593.0,19.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,
628,06:15,00:00,507,missed-shot,508,2010010004,,,,3,REG,3,,12.0,,,-27.0,-35.0,wide-of-net,,,8471282.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,06:23,00:00,516,stoppage,509,2010010004,,,,3,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,06:23,00:00,502,faceoff,511,2010010004,,,,3,REG,3,,12.0,8471390.0,8474062.0,-68.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,06:31,00:00,503,hit,512,2010010004,,,,3,REG,3,,13.0,,,-80.0,-38.0,,,,,,,,8470086.0,8474137.0,,,,,,,,,,,,,,,,,,,,,,,
539,06:35,00:00,516,stoppage,513,2010010004,,,,3,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
631,06:34,00:00,506,shot-on-goal,514,2010010004,,,,3,REG,3,,12.0,,,-37.0,-4.0,,,slap,8470265.0,8474593.0,19.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,
541,06:41,00:00,508,blocked-shot,516,2010010004,,,,3,REG,3,,12.0,,,-82.0,-3.0,,,,8469462.0,,,,,,8469462.0,,,,,,,,,,,,,,,,,,,,,,
632,06:42,00:00,509,penalty,517,2010010004,,,,3,REG,3,,13.0,,,-72.0,25.0,,,,,,,,,,,,,,,,,,,,MIN,high-sticking,2.0,8471390.0,8469476.0,,,,,,,,
540,06:35,00:00,502,faceoff,520,2010010004,,,,3,REG,3,,12.0,8471390.0,8475784.0,-69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,06:42,00:00,502,faceoff,523,2010010004,,,,3,REG,3,,13.0,8475784.0,8470609.0,-19.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,07:19,00:00,504,giveaway,525,2010010004,,,,3,REG,3,,12.0,,,-31.0,-27.0,,8469812.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,07:47,00:00,507,missed-shot,528,2010010004,,,,3,REG,3,,12.0,,,-53.0,-9.0,wide-of-net,,,8474610.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,07:57,00:00,506,shot-on-goal,529,2010010004,,,,3,REG,3,,12.0,,,-36.0,-5.0,,,slap,8473571.0,8474593.0,19.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,
544,07:58,00:00,516,stoppage,530,2010010004,,,,3,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,07:58,00:00,502,faceoff,532,2010010004,,,,3,REG,3,,12.0,8470609.0,8474610.0,-69.0,-22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,08:36,00:00,504,giveaway,533,2010010004,,,,3,REG,3,,12.0,,,-63.0,-26.0,,8470649.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,08:51,00:00,507,missed-shot,536,2010010004,,,,3,REG,3,,12.0,,,-58.0,27.0,wide-of-net,,,8474137.0,8474593.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,09:07,00:00,508,blocked-shot,540,2010010004,,,,3,REG,3,,12.0,,,-48.0,-13.0,,,,8469476.0,,,,,,8469476.0,,,,,,,,,,,,,,,,,,,,,,
638,09:44,00:00,505,goal,545,2010010004,,,,3,REG,3,,13.0,,,65.0,-3.0,,,snap,,8471302.0,,,,,,8469509.0,1.0,8474149.0,2.0,8470086.0,2.0,4.0,1.0,,,,,,,,,,,,,,
547,09:44,00:00,509,penalty,546,2010010004,,,,3,REG,3,,12.0,,,,,,,,,,,,,,,,,,,,,,,,MIN,roughing,2.0,8469476.0,8470899.0,,,,,,,,
639,09:44,00:00,509,penalty,548,2010010004,,,,3,REG,3,,13.0,,,94.0,-9.0,,,,,,,,,,,,,,,,,,,,MIN,roughing,2.0,8470899.0,8469476.0,,,,,,,,
641,09:44,00:00,509,penalty,551,2010010004,,,,3,REG,3,,13.0,,,90.0,-8.0,,,,,,,,,,,,,,,,,,,,MIN,roughing,2.0,8470899.0,8469476.0,8471941.0,,,,,,,
549,09:44,00:00,502,faceoff,554,2010010004,,,,3,REG,3,,13.0,8475784.0,8474520.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,10:20,00:00,506,shot-on-goal,555,2010010004,,,,3,REG,3,,12.0,,,-75.0,10.0,,,wrist,8469812.0,8474593.0,19.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,
550,11:09,00:00,503,hit,561,2010010004,,,,3,REG,3,,13.0,,,-96.0,-8.0,,,,,,,,8470086.0,8474137.0,,,,,,,,,,,,,,,,,,,,,,,
644,11:19,00:00,506,shot-on-goal,562,2010010004,,,,3,REG,3,,12.0,,,-79.0,1.0,,,backhand,8470649.0,8474593.0,19.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,
645,11:51,00:00,503,hit,570,2010010004,,,,3,REG,3,,13.0,,,-92.0,35.0,,,,,,,,8475790.0,8474610.0,,,,,,,,,,,,,,,,,,,,,,,
646,12:03,00:00,503,hit,572,2010010004,,,,3,REG,3,,13.0,,,81.0,-40.0,,,,,,,,8474153.0,8469531.0,,,,,,,,,,,,,,,,,,,,,,,
701,12:19,00:00,525,takeaway,575,2010010004,,,,3,REG,3,,13.0,,,-13.0,-28.0,,8467483.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,12:32,00:00,506,shot-on-goal,577,2010010004,,,,3,REG,3,,12.0,,,-70.0,11.0,,,wrist,8466398.0,8474593.0,19.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,
702,12:33,00:00,516,stoppage,578,2010010004,,,,3,REG,3,,,,,,,goalie-stopped-after-sog,,,,,,,,,,,,,,,,,,tv-timeout,,,,,,,,,,,,,
703,12:33,00:00,502,faceoff,583,2010010004,,,,3,REG,3,,13.0,8473444.0,8475304.0,-69.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,12:50,00:00,508,blocked-shot,584,2010010004,,,,3,REG,3,,13.0,,,69.0,-13.0,,,,8475304.0,,,,,,8475304.0,,,,,,,,,,,,,,,,,,,,,,
648,13:01,00:00,508,blocked-shot,585,2010010004,,,,3,REG,3,,13.0,,,78.0,-10.0,,,,8468478.0,,,,,,8468478.0,,,,,,,,,,,,,,,,,,,,,,
705,13:11,00:00,507,missed-shot,586,2010010004,,,,3,REG,3,,13.0,,,75.0,-20.0,wide-of-net,,,8475304.0,8471302.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,13:32,00:00,516,stoppage,591,2010010004,,,,3,REG,3,,,,,,,icing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,13:32,00:00,502,faceoff,592,2010010004,,,,3,REG,3,,13.0,8475784.0,8471390.0,69.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,14:04,00:00,503,hit,594,2010010004,,,,3,REG,3,,12.0,,,-28.0,-38.0,,,,,,,,8469476.0,8470609.0,,,,,,,,,,,,,,,,,,,,,,,
650,14:14,00:00,508,blocked-shot,597,2010010004,,,,3,REG,3,,12.0,,,-67.0,12.0,,,,8469462.0,,,,,,8469462.0,,,,,,,,,,,,,,,,,,,,,,
708,14:21,00:00,503,hit,598,2010010004,,,,3,REG,3,,13.0,,,-69.0,-40.0,,,,,,,,8475790.0,8469812.0,,,,,,,,,,,,,,,,,,,,,,,
